"city, state_name",lat,lng,population,density
"Federal Way, Washington",47.3091,-122.3358,96289,1667
"Mandeville, Louisiana",30.3751,-90.0904,95968.0,676
"Hesperia, California",34.3975,-117.3147,95750,508
"Brockton, Massachusetts",42.0821,-71.0242,95708,1732
"Compton, California",33.8930,-118.2275,95605,3680
"Fishers, Indiana",39.9589,-85.9661,95310,1037
"Sunrise, Florida",26.1547,-80.2997,95166,2270
"Bowling Green, Kentucky",36.9719,-86.4373,95135.0,690
"Roswell, Georgia",34.0391,-84.3513,94763,898
"Menifee, California",33.6909,-117.1849,94756,787
"Plantation, Florida",26.1260,-80.2617,94580,1685
"Dover, New Hampshire",43.1887,-70.8845,94563.0,464
"Quincy, Massachusetts",42.2516,-71.0183,94470,2200
"Portsmouth, Virginia",36.8468,-76.3540,94398,1094
"Chino, California",33.9836,-117.6654,94371,1229
"Lynn, Massachusetts",42.4779,-70.9663,94299,3388
"Edmond, Oklahoma",35.6689,-97.4159,94054,428
"Hanford, California",36.3274,-119.6549,94028.0,1280
"Dearborn, Michigan",42.3127,-83.2129,93932,1496
"Livonia, Michigan",42.3972,-83.3733,93665,1013
"South Gate, California",33.9448,-118.1926,93444,4985
"Vineland, New Jersey",39.4653,-74.9981,93239.0,335
"San Tan Valley, Arizona",33.1879,-111.5472,93230,981
"Florence, South Carolina",34.1781,-79.7877,93131.0,657
"Portsmouth, New Hampshire",43.0580,-70.7826,93069.0,540
"Slidell, Louisiana",30.2881,-89.7826,93040.0,695
"Kirkland, Washington",47.6974,-122.2054,93010,2016
"Missoula, Montana",46.8750,-114.0214,92895.0,845
"Auburn, Alabama",32.6087,-85.4899,92777.0,425
"Rapid City, South Dakota",44.0716,-103.2204,92664.0,546
"Lee's Summit, Missouri",38.9172,-94.3816,92522.0,601
"Terre Haute, Indiana",39.4654,-87.3763,92490.0,677
"Suffolk, Virginia",36.6953,-76.6398,92108,89
"Blacksburg, Virginia",37.2300,-80.4279,91888.0,865
"Mount Pleasant, South Carolina",32.8538,-79.8204,91684,717
"Carson, California",33.8374,-118.2559,91394,1883
"Riverview, Florida",27.8227,-82.3023,91190,761
"Conroe, Texas",30.3239,-95.4825,91079,488
"Livermore, California",37.6862,-121.7608,90923.0,1288
"Germantown, Maryland",39.1755,-77.2643,90844,2059
"Lawton, Oklahoma",34.6176,-98.4203,90712.0,441
"Westminster, California",33.7523,-117.9938,90643,3486
"Santa Monica, California",34.0232,-118.4813,90401,4147
"New Braunfels, Texas",29.6994,-98.1148,90209,770
"Fall River, Massachusetts",41.7137,-71.1014,89541,1044
"Albany, Georgia",31.5776,-84.1762,89217.0,505
"Miami Beach, Florida",25.8171,-80.1396,88885,4461
"Norwalk, Connecticut",41.1144,-73.4215,88816,1498
"San Leandro, California",37.7071,-122.1601,88815,2570
"Toms River, New Jersey",39.9931,-74.1857,88712,878
"O'Fallon, Missouri",38.7850,-90.7175,88673,1149
"Alafaya, Florida",28.5278,-81.1865,88542,1124
"Newton, Massachusetts",42.3316,-71.2085,88414,1914
"Muncie, Indiana",40.1989,-85.3950,87879.0,958
"Citrus Heights, California",38.6948,-121.2880,87796,2381
"State College, Pennsylvania",40.7909,-77.8568,87723.0,3572
"Decatur, Illinois",39.8556,-88.9337,87236.0,645
"Jackson, Michigan",42.2431,-84.4037,87110.0,1153
"Fort Myers, Florida",26.6195,-81.8303,87103,844
"Goodyear, Arizona",33.2613,-112.3622,86840,175
"Dalton, Georgia",34.7690,-84.9712,86628.0,632
"Bryan, Texas",30.6657,-96.3668,86276,726
"Waukegan, Illinois",42.3697,-87.8716,86075,1370
"Hawthorne, California",33.9146,-118.3476,86068,5463
"Anderson, Indiana",40.0891,-85.6893,85992.0,508
"Redwood City, California",37.5026,-122.2252,85925,1721
"Hoover, Alabama",33.3754,-86.8064,85768,691
"Town 'n' Country, Florida",28.0108,-82.5760,85620,1496
"Lake Forest, California",33.6606,-117.6712,85531,1985
"Napa, California",38.2976,-122.3011,85239.0,1679
"Whittier, California",33.9678,-118.0188,85098,2242
"Clifton, New Jersey",40.8631,-74.1575,85052,2913
"Largo, Florida",27.9088,-82.7711,84948,1773
"Bloomington, Minnesota",44.8306,-93.3151,84943,945
"Johns Creek, Georgia",34.0333,-84.2027,84579,1059
"Newport Beach, California",33.6151,-117.8669,84534,1370
"Mission, Texas",26.2041,-98.3251,84331,916
"Milpitas, California",37.4339,-121.8921,84196,2381
"Troy, Michigan",42.5818,-83.1457,84092,970
"Madera, California",36.9631,-120.0782,84086.0,1557
"Joplin, Missouri",37.0758,-94.5018,84048.0,515
"Chino Hills, California",33.9508,-117.7253,83853,724
"Alhambra, California",34.0840,-118.1355,83750,4237
"Franklin, Tennessee",35.9216,-86.8525,83097,771
"Melbourne, Florida",28.1085,-80.6627,83029,727
"Port Huron, Michigan",42.9822,-82.4387,82970.0,1369
"Springfield, Ohio",39.9297,-83.7957,82820.0,883
"Mountain View, California",37.4000,-122.0796,82739,2664
"Zephyrhills, Florida",28.2408,-82.1796,82476.0,670
"St. Augustine, Florida",29.8977,-81.3100,82180.0,629
"Flagstaff, Arizona",35.1872,-111.6195,81974.0,438
"Buena Park, California",33.8572,-118.0046,81788,3002
"Pleasanton, California",37.6663,-121.8805,81777,1307
"Westland, Michigan",42.3192,-83.3805,81511,1540
"Auburn, Washington",47.3039,-122.2108,81464,1063
"Cranston, Rhode Island",41.7658,-71.4857,81456,1109
"Somerville, Massachusetts",42.3908,-71.1013,81360,7619
"Folsom, California",38.6668,-121.1422,81328,1126
"Springdale, Arkansas",36.1899,-94.1574,81125,668
"Deerfield Beach, Florida",26.3050,-80.1277,81066,2093
"Warwick, Rhode Island",41.7062,-71.4334,81004,893
"Cicero, Illinois",41.8445,-87.7593,80796,5318
"Farmington Hills, Michigan",42.4860,-83.3771,80612,935
"Newark, Ohio",40.0705,-82.4251,80451.0,930
"Williamsburg, Virginia",37.2692,-76.7076,80441.0,645
"Brooklyn Park, Minnesota",45.1112,-93.3505,80389,1190
"Hattiesburg, Mississippi",31.3074,-89.3170,80138.0,331
"Alexandria, Louisiana",31.2923,-92.4702,80129.0,625
"Lawrence, Massachusetts",42.7003,-71.1626,80028,4458
"Florence, Alabama",34.8303,-87.6654,79964.0,594
"Valdosta, Georgia",30.8502,-83.2788,79820.0,606
"Plymouth, Minnesota",45.0225,-93.4618,79768,941
"Silver Spring, Maryland",39.0028,-77.0207,79750,3905
"Buckeye, Arizona",33.4314,-112.6429,79620,78
"Georgetown, Texas",30.6668,-97.6953,79604,560
"Cheyenne, Wyoming",41.1351,-104.7900,79484.0,771
"Cedar Park, Texas",30.5106,-97.8196,79462,1207
"Kokomo, Indiana",40.4640,-86.1277,79351.0,610
"Tustin, California",33.7309,-117.8106,79348,2755
"Lakewood, California",33.8471,-118.1221,79307,3253
"Perris, California",33.7899,-117.2233,79291,970
"St. Joseph, Missouri",39.7599,-94.8210,79161.0,656
"Flower Mound, Texas",33.0344,-97.1146,79135,728
"Pharr, Texas",26.1685,-98.1904,79112,1292
"Atascocita, Texas",29.9777,-95.1953,79019,1279
"Alton, Illinois",38.9034,-90.1523,78905.0,652
"Loveland, Colorado",40.4166,-105.0623,78877,885
"Boynton Beach, Florida",26.5281,-80.0811,78679,1880
"New Rochelle, New York",40.9305,-73.7836,78557,2930
"Anderson, South Carolina",34.5211,-82.6479,78512.0,736
"Lebanon, Pennsylvania",40.3412,-76.4227,78302.0,2397
"Parma, Ohio",41.3843,-81.7286,78103,1506
"Layton, Utah",41.0769,-111.9621,78014,1339
"Elizabethtown, Kentucky",37.7030,-85.8770,78002.0,437
"Texarkana, Texas",33.4487,-94.0815,77964.0,482
"Alameda, California",37.7670,-122.2672,77624,2868
"The Villages, Florida",28.9021,-81.9888,77609,956
"Kankakee, Illinois",41.1019,-87.8643,77429.0,668
"Watsonville, California",36.9206,-121.7706,77352.0,3109
"Porterville, California",36.0644,-119.0338,77318.0,1236
"Baytown, Texas",29.7586,-94.9669,77192,807
"Upland, California",34.1178,-117.6603,77140,1907
"Davis, California",38.5552,-121.7365,76997.0,2710
"Camarillo, California",34.2230,-119.0322,76931.0,1371
"South Jordan, Utah",40.5570,-111.9782,76598,1331
"Battle Creek, Michigan",42.2986,-85.2296,76514.0,463
"Bellflower, California",33.8880,-118.1271,76435,4822
"Jonesboro, Arkansas",35.8212,-90.6791,76247.0,377
"San Marcos, Texas",29.8736,-97.9381,76218.0,732
"San Ramon, California",37.7625,-121.9365,75995,1570
"Lake Jackson, Texas",29.0516,-95.4522,75860.0,532
"Bethlehem, Pennsylvania",40.6266,-75.3679,75815,1531
"Wyoming, Michigan",42.8909,-85.7066,75667,1186
"Pine Hills, Florida",28.5818,-81.4693,75575,2392
"Oshkosh, Wisconsin",44.0228,-88.5619,75536.0,958
"Hammond, Indiana",41.6169,-87.4910,75522,1282
"Missouri City, Texas",29.5630,-95.5365,75457,1003
"Centreville, Virginia",38.8391,-77.4388,75452,2439
"Pasco, Washington",46.2506,-119.1304,75432,858
"Wheeling, West Virginia",40.0752,-80.6951,75392.0,740
"Baldwin Park, California",34.0829,-117.9721,75251,4381
"Rancho Cordova, California",38.5740,-121.2523,75087,827
"Caguas, Puerto Rico",18.2319,-66.0388,74980,2656
"Conway, Arkansas",35.0754,-92.4694,74951.0,567
"Gary, Indiana",41.5906,-87.3472,74879,581
"Altoona, Pennsylvania",40.5082,-78.4007,74829.0,1710
"Lodi, California",38.1218,-121.2932,74773.0,1913
"Arlington Heights, Illinois",42.0955,-87.9825,74760,1738
"Kendall, Florida",25.6697,-80.3556,74631,1788
"Waldorf, Maryland",38.6085,-76.9195,74587,794
"Bolingbrook, Illinois",41.6903,-88.1019,74545,1169
"Rochester Hills, Michigan",42.6645,-83.1563,74516,877
"Winchester, Virginia",39.1735,-78.1746,74417.0,1179
"Framingham, Massachusetts",42.3085,-71.4368,74416,1147
"Hilton Head Island, South Carolina",32.1896,-80.7499,74139.0,372
"Union City, California",37.6030,-122.0187,74107,1474
"Owensboro, Kentucky",37.7574,-87.1173,74068.0,1132
"Jackson, Tennessee",35.6535,-88.8353,74065.0,444
"Cheektowaga, New York",42.9082,-78.7496,74026,1126
"Cleveland, Tennessee",35.1817,-84.8707,73596.0,648
"Wausau, Wisconsin",44.9620,-89.6459,73593.0,774
"Camden, New Jersey",39.9362,-75.1073,73562,3184
"Dale City, Virginia",38.6473,-77.3459,73545,1994
"Anniston, Alabama",33.6712,-85.8136,73501.0,179
"Evanston, Illinois",42.0463,-87.6942,73473,3646
"Apple Valley, California",34.5328,-117.2104,73453,378
"Mansfield, Ohio",40.7656,-82.5275,73326.0,583
"Schaumburg, Illinois",42.0307,-88.0838,72887,1457
"Pocatello, Idaho",42.8724,-112.4646,72878.0,657
"Woodbury, Minnesota",44.9056,-92.9230,72828,805
"Southfield, Michigan",42.4765,-83.2605,72689,1068
"Maple Grove, Minnesota",45.1089,-93.4626,72622,860
"Pittsburg, California",38.0182,-121.8964,72588,1588
"New Britain, Connecticut",41.6758,-72.7862,72495,2095
"Morgantown, West Virginia",39.6380,-79.9468,72458.0,1181
"Mansfield, Texas",32.5690,-97.1211,72419,762
"Hammond, Louisiana",30.5061,-90.4563,72413.0,589
"Dothan, Alabama",31.2335,-85.4069,72396.0,296
"Harrisonburg, Virginia",38.4361,-78.8735,72386.0,1180
"Wenatchee, Washington",47.4356,-120.3283,72350.0,1312
"Waukesha, Wisconsin",43.0087,-88.2464,72299,1093
"Ellicott City, Maryland",39.2773,-76.8344,72247,930
"Pawtucket, Rhode Island",41.8744,-71.3743,72117,3212
"Redmond, Washington",47.6762,-122.1169,71929,1676
"Lauderhill, Florida",26.1605,-80.2242,71868,3256
"Sumter, South Carolina",33.9392,-80.3930,71518.0,469
"Redlands, California",34.0511,-117.1712,71513,770
"Daphne, Alabama",30.6286,-87.8866,71484.0,603
"Mount Vernon, Washington",48.4202,-122.3115,71422.0,1130
"Weston, Florida",26.1006,-80.4054,71166,1117
"St. Charles, Missouri",38.7954,-90.5157,71028,1104
"Janesville, Wisconsin",42.6855,-89.0136,70755.0,732
"Sherman, Texas",33.6274,-96.6218,70704.0,372
"North Richland Hills, Texas",32.8605,-97.2180,70670,1505
"Broomfield, Colorado",39.9541,-105.0527,70465,824
"El Paso de Robles, California",35.6394,-120.6560,70248.0,632
"Bristol, Tennessee",36.5572,-82.2154,70243.0,318
"Wilmington, Delaware",39.7415,-75.5413,70166,2484
"Walnut Creek, California",37.9024,-122.0398,70166,1371
"Lynwood, California",33.9240,-118.2017,69887,5575
"Glen Burnie, Maryland",39.1559,-76.6072,69813,1555
"Lehi, Utah",40.4136,-111.8726,69724,960
"Passaic, New Jersey",40.8574,-74.1282,69703,8590
"Guaynabo, Puerto Rico",18.3839,-66.1134,69697,2233
"Casas Adobes, Arizona",32.3423,-111.0114,69615,1008
"Homestead, Florida",25.4665,-80.4472,69523,1779
"West Bend, Wisconsin",43.4184,-88.1824,69504.0,804
"Delray Beach, Florida",26.4550,-80.0905,69451,1685
"Sheboygan, Wisconsin",43.7403,-87.7316,69393.0,1184
"Lake Elsinore, California",33.6847,-117.3344,69283,699
"Daytona Beach, Florida",29.1994,-81.0982,69186,406
"Los Lunas, New Mexico",34.8115,-106.7803,69020.0,331
"Lima, Ohio",40.7410,-84.1121,68878.0,1045
"Decatur, Alabama",34.5730,-86.9906,68867.0,388
"Rocklin, California",38.8075,-121.2488,68823,1341
"Rogers, Arkansas",36.3172,-94.1526,68669,685
"Castle Rock, Colorado",39.3763,-104.8535,68484,771
"Hanover, Pennsylvania",39.8117,-76.9835,68165.0,1641
"Bossier City, Louisiana",32.5227,-93.6666,68159,605
"Dubuque, Iowa",42.5008,-90.7067,68109.0,729
"Rockville, Maryland",39.0834,-77.1552,68079,1933
"Victoria, Texas",28.8285,-96.9850,68078.0,694
"Saratoga Springs, New York",43.0674,-73.7775,68028.0,388
"Gaithersburg, Maryland",39.1346,-77.2132,67985,2543
"Union City, New Jersey",40.7674,-74.0323,67982,20394
"Ames, Iowa",42.0259,-93.6215,67910.0,935
"West Des Moines, Iowa",41.5522,-93.7805,67899,556
"South San Francisco, California",37.6536,-122.4197,67789,2837
"Yorba Linda, California",33.8890,-117.7714,67644,1316
"Casper, Wyoming",42.8420,-106.3207,67598.0,843
"Palatine, Illinois",42.1181,-88.0430,67482,1916
"Corvallis, Oregon",44.5697,-123.2780,67467.0,1592
"Ankeny, Iowa",41.7285,-93.6033,67355,862
"Mount Vernon, New York",40.9136,-73.8291,67345,5930
"Rowlett, Texas",32.9157,-96.5488,67339,1244
"Lakeville, Minnesota",44.6774,-93.2520,67317,715
"Alpharetta, Georgia",34.0704,-84.2739,67213,964
"Poinciana, Florida",28.1217,-81.4820,67169,360
"Longview, Washington",46.1461,-122.9629,67081.0,1000
"DeKalb, Illinois",41.9313,-88.7482,66959.0,1025
"Petaluma, California",38.2423,-122.6267,66929.0,1620
"Redondo Beach, California",33.8574,-118.3766,66749,4158
"Tamarac, Florida",26.2056,-80.2542,66721,2207
"Laguna Niguel, California",33.5275,-117.7050,66385,1738
"Eagan, Minnesota",44.8169,-93.1638,66372,821
"Kenner, Louisiana",30.0109,-90.2549,66340,1721
"Bay City, Michigan",43.5903,-83.8886,66107.0,1242
"North Little Rock, Arkansas",34.7808,-92.2371,65903,486
"Sammamish, Washington",47.6017,-122.0416,65892,1245
"Shawnee, Kansas",39.0158,-94.8076,65807,605
"Jupiter, Florida",26.9199,-80.1128,65791,1174
"Doral, Florida",25.8151,-80.3565,65741,1836
"Carbondale, Illinois",37.7221,-89.2238,65671.0,556
"Blaine, Minnesota",45.1696,-93.2077,65607,769
"Weirton, West Virginia",40.4060,-80.5671,65578.0,390
"Tulare, California",36.1996,-119.3400,65496,1241
"Wellington, Florida",26.6461,-80.2699,65398,561
"Pflugerville, Texas",30.4520,-97.6022,65380,1013
"Palo Alto, California",37.3913,-122.1468,65364,1058
"Schenectady, New York",42.8025,-73.9276,65273,2335
"Great Falls, Montana",47.5022,-111.2995,65131.0,982
"Michigan City, Indiana",41.7099,-86.8705,65058.0,608
"Bayonne, New Jersey",40.6661,-74.1141,64897,4304
"Eden Prairie, Minnesota",44.8488,-93.4595,64893,770
"Port Orange, Florida",29.1084,-81.0137,64842,933
"Dublin, California",37.7161,-121.8963,64826,1643
"Carmichael, California",38.6337,-121.3230,64785,1859
"Grand Forks, North Dakota",47.9218,-97.0886,64748.0,784
"Noblesville, Indiana",40.0354,-86.0042,64668,726
"San Clemente, California",33.4498,-117.6103,64558,1358
"Brentwood, California",37.9355,-121.7191,64474,1675
"East Orange, New Jersey",40.7651,-74.2117,64367,6327
"Florence-Graham, California",33.9682,-118.2447,64162,7059
"Eastvale, California",33.9617,-117.5802,64157,1954
"Chapel Hill, North Carolina",35.9270,-79.0391,64051,1148
"Rocky Mount, North Carolina",35.9676,-77.8048,64018.0,471
"Haverhill, Massachusetts",42.7838,-71.0871,64014,748
"Beloit, Wisconsin",42.5230,-89.0184,63762.0,822
"Glens Falls, New York",43.3109,-73.6459,63499.0,1430
"Castro Valley, California",37.7091,-122.0631,63288,1472
"Fairbanks, Alaska",64.8353,-147.6534,63245.0,375
"Springfield, Oregon",44.0538,-122.9810,63230,1541
"Johnstown, Pennsylvania",40.3258,-78.9193,63141.0,1257
"West Hartford, Connecticut",41.7669,-72.7536,63127,1116
"Coon Rapids, Minnesota",45.1755,-93.3095,62998,1075
"Elmira, New York",42.0938,-76.8097,62989.0,1440
"Brentwood, New York",40.7839,-73.2522,62942,2215
"Mankato, Minnesota",44.1712,-93.9773,62889.0,868
"Albany, Oregon",44.6274,-123.0966,62880.0,1218
"North Miami, Florida",25.9007,-80.1686,62822,2877
"Dundalk, Maryland",39.2703,-76.4942,62768,1854
"Encinitas, California",33.0490,-117.2613,62709,1270
"Skokie, Illinois",42.0359,-87.7400,62700,2405
"Leander, Texas",30.5728,-97.8618,62608,644
"Mayagüez, Puerto Rico",18.2003,-67.1397,62579,1151
"Parkersburg, West Virginia",39.2624,-81.5420,62566.0,961
"Waltham, Massachusetts",42.3889,-71.2423,62495,1893
"Bethesda, Maryland",38.9866,-77.1188,62448,1818
"San Luis Obispo, California",35.2669,-120.6691,62290.0,1374
"Sebring, Florida",27.4770,-81.4530,62250.0,404
"Council Bluffs, Iowa",41.2369,-95.8517,62166,559
"Hamilton, Ohio",39.3938,-84.5653,62082,1117
"Moore, Oklahoma",35.3293,-97.4758,62055,1094
"Pico Rivera, California",33.9902,-118.0888,62027,2887
"Palm Harbor, Florida",28.0847,-82.7481,61995,1380
"Casa Grande, Arizona",32.9068,-111.7624,61966.0,204
"Monessen, Pennsylvania",40.1519,-79.8828,61960.0,967
"Montebello, California",34.0155,-118.1108,61954,2870
"Rome, Georgia",34.2661,-85.1862,61537.0,449
"Millcreek, Utah",40.6892,-111.8291,61450,1859
"Sanford, Florida",28.7893,-81.2760,61448,1015
"National City, California",32.6654,-117.0983,61394,3250
"Burnsville, Minnesota",44.7648,-93.2795,61339,953
"Coconut Creek, Florida",26.2803,-80.1842,61248,2117
"Port Charlotte, Florida",26.9918,-82.1140,61204,829
"Morristown, Tennessee",36.2046,-83.3006,61171.0,426
"Lakewood, Washington",47.1628,-122.5299,61037,1381
"Gadsden, Alabama",34.0090,-86.0156,60944.0,362
"Taylor, Michigan",42.2260,-83.2688,60922,996
"Novi, Michigan",42.4786,-83.4893,60896,777
"Marietta, Georgia",33.9533,-84.5422,60867,1004
"Hot Springs, Arkansas",34.4892,-93.0501,60767.0,400
"Woodland, California",38.6712,-121.7500,60598.0,1527
"La Habra, California",33.9278,-117.9513,60513,3177
"The Hammocks, Florida",25.6700,-80.4483,60473,2959
"Malden, Massachusetts",42.4305,-71.0576,60470,4628
"Commerce City, Colorado",39.8642,-104.8434,60336,652
"Reston, Virginia",38.9497,-77.3461,60335,1519
"South Whittier, California",33.9336,-118.0311,60096,4347
"Bristol, Connecticut",41.6812,-72.9407,59947,876
"Columbus, Indiana",39.2093,-85.9183,59897.0,660
"West Allis, Wisconsin",43.0068,-88.0296,59890,2031
"Fountainebleau, Florida",25.7723,-80.3458,59833,5785
"Taylorsville, Utah",40.6570,-111.9493,59805,2128
"Bangor, Maine",44.8322,-68.7906,59772.0,363
"Monterey Park, California",34.0497,-118.1326,59669,3002
"Greenwood, Indiana",39.6019,-86.1073,59458,822
"Bartlett, Tennessee",35.2337,-89.8195,59440,710
"Bradenton, Florida",27.4900,-82.5739,59439,1596
"Pontiac, Michigan",42.6493,-83.2878,59438,1154
"Staunton, Virginia",38.1593,-79.0611,59433.0,483
"Meriden, Connecticut",41.5367,-72.7944,59395,963
"Gardena, California",33.8944,-118.3073,59329,3929
"Apex, North Carolina",35.7239,-78.8728,59300,1100
"Royal Oak, Michigan",42.5084,-83.1539,59277,1940
"Cupertino, California",37.3168,-122.0465,59276,2023
"La Mesa, California",32.7703,-117.0204,59249,2515
"Brookline, Massachusetts",42.3243,-71.1408,59234,3383
"Benton Harbor, Michigan",42.1159,-86.4488,59216.0,858
"St. Clair Shores, Michigan",42.4921,-82.8957,58984,1949
"Des Plaines, Illinois",42.0345,-87.9009,58899,1598
"Lewiston, Maine",44.0915,-70.1681,58802.0,409
"Margate, Florida",26.2466,-80.2119,58796,2591
"Midland, Michigan",43.6241,-84.2319,58787.0,468
