city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Santa Cruz del Norte,405252.54597743065,2560894.852294982,17,Q,Cuba,CU,Mayabeque,minor,,
Cumanayagua,582262.676134232,2449584.397780664,17,Q,Cuba,CU,Cienfuegos,minor,,
Cárdenas,478898.4667775224,2547587.1095157727,17,Q,Cuba,CU,Matanzas,minor,,
Yaguajay,681715.7405359629,2470075.573821777,17,Q,Cuba,CU,Sancti Spíritus,minor,,
Jovellanos,480370.3158091139,2521808.244474823,17,Q,Cuba,CU,Matanzas,minor,,
Sibanicú,237868.9768333187,2350394.5656854073,18,Q,Cuba,CU,Camagüey,minor,,
Santo Domingo,577854.553673763,2497974.6003114404,17,Q,Cuba,CU,Villa Clara,minor,,
Alquízar,337430.32899003837,2522823.1942395833,17,Q,Cuba,CU,Artemisa,minor,,
Media Luna,245424.92896206232,2229167.1590294596,18,Q,Cuba,CU,Granma,minor,,
Taguasco,679222.5960763594,2434063.378125571,17,Q,Cuba,CU,Sancti Spíritus,minor,,
Jimaguayú,206659.6021508971,2351580.1318506664,18,Q,Cuba,CU,Camagüey,minor,,
Santa Cruz del Sur,187711.85711863008,2293645.216079412,18,Q,Cuba,CU,Camagüey,minor,,
Fomento,631888.3119335488,2444974.879560492,17,Q,Cuba,CU,Sancti Spíritus,minor,,
Batabanó,367553.4766948554,2512871.9743779236,17,Q,Cuba,CU,Mayabeque,minor,,
Amancio,231517.95922376664,2304280.675131802,18,Q,Cuba,CU,Las Tunas,minor,,
Viñales,221520.95149545884,2503521.1504245205,17,Q,Cuba,CU,Pinar del Río,minor,,
Carlos Manuel de Céspedes,781405.3985722456,2388322.1566454167,17,Q,Cuba,CU,Camagüey,minor,,
Cruces,575148.8143787408,2470867.6123743956,17,Q,Cuba,CU,Cienfuegos,minor,,
Candelaria,298817.1709623694,2516130.7887684866,17,Q,Cuba,CU,Artemisa,minor,,
