city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Doncaster,624821.6163676834,5933252.14819755,30,U,United Kingdom,GB,Doncaster,admin,,
Swindon,584419.9581650839,5707984.440869211,30,U,United Kingdom,GB,Swindon,admin,,
Pen-y-Bont ar Ogwr,459938.7058735863,5706235.8182067955,30,U,United Kingdom,GB,Bridgend,admin,,
Catford,707286.9764741915,5704090.724684981,30,U,United Kingdom,GB,Lewisham,admin,,
Coleraine,648613.0167070628,6112283.287985597,29,U,United Kingdom,GB,Causeway Coast and Glens,admin,,
Barnsley,600482.4840718384,5934526.203296076,30,U,United Kingdom,GB,Barnsley,admin,,
Caerdydd,486117.4582267828,5705448.129512669,30,U,United Kingdom,GB,Cardiff,admin,,
Poole,570595.386761801,5618794.825668271,30,U,United Kingdom,GB,Poole,admin,,
Bracknell,656454.4229911491,5698563.41300616,30,U,United Kingdom,GB,Bracknell Forest,admin,,
Wakefield,600126.7649079518,5951212.495570473,30,U,United Kingdom,GB,Wakefield,admin,,
Thornbury,533219.3186651838,5717648.189906376,30,U,United Kingdom,GB,South Gloucestershire,admin,,
Wokingham,650660.4617111059,5698388.76057156,30,U,United Kingdom,GB,Wokingham,admin,,
Falkirk,452185.1884610551,6206344.804840371,30,V,United Kingdom,GB,Falkirk,admin,,
Haddington,514577.49517628417,6198684.360645094,30,U,United Kingdom,GB,East Lothian,admin,,
Abertawe,433097.694242027,5720700.260702868,30,U,United Kingdom,GB,Swansea,admin,,
Beverley,669994.5250468394,5968073.216221959,30,U,United Kingdom,GB,East Riding of Yorkshire,admin,,
Croydon,701791.4916049424,5696446.029446592,30,U,United Kingdom,GB,Croydon,admin,,
South Shields,601007.7627486002,6094571.155057933,30,U,United Kingdom,GB,South Tyneside,admin,,
Morden,694884.5294852315,5697834.582535027,30,U,United Kingdom,GB,Merton,admin,,
Lochgilphead,349424.27040163614,6212423.790839946,30,V,United Kingdom,GB,Argyll and Bute,admin,,
Worcester,554674.9078464191,5783584.7749908,30,U,United Kingdom,GB,Worcestershire,admin,,
Matlock,598122.0813772607,5888107.727723951,30,U,United Kingdom,GB,Derbyshire,admin,,
Shrewsbury,518013.03751060873,5840786.176430051,30,U,United Kingdom,GB,Shropshire,admin,,
Truro,354362.2593383988,5569722.04983008,30,U,United Kingdom,GB,Cornwall,admin,,
Hereford,519429.2675507851,5766637.260876725,30,U,United Kingdom,GB,Herefordshire,admin,,
Newport,501154.79104923696,5714697.105464212,30,U,United Kingdom,GB,Newport,admin,,
Oakham,653275.2581575747,5837602.258548647,30,U,United Kingdom,GB,Rutland,admin,,
Milton Keynes,657768.6820198329,5767242.670817706,30,U,United Kingdom,GB,Milton Keynes,admin,,
Dagenham,303563.9674099253,5714794.985849679,31,U,United Kingdom,GB,Barking and Dagenham,admin,,
Conwy,444442.0672674146,5904113.622942488,30,U,United Kingdom,GB,Conwy,admin,,
Dalkeith,495827.8218875332,6191242.156781723,30,U,United Kingdom,GB,Midlothian,admin,,
Enniskillen,588328.4508550937,6022936.822793198,29,U,United Kingdom,GB,Fermanagh and Omagh,admin,,
Hamilton,435166.8220428944,6180594.122623286,30,U,United Kingdom,GB,South Lanarkshire,admin,,
Hendon,692758.3996381871,5720221.085231994,30,U,United Kingdom,GB,Barnet,admin,,
Hammersmith,692025.1981365131,5709058.754631701,30,U,United Kingdom,GB,Hammersmith and Fulham,admin,,
Bromley,294804.6375328994,5698437.91597114,31,U,United Kingdom,GB,Bromley,admin,,
Telford,533838.6499662263,5831600.462103826,30,U,United Kingdom,GB,Telford and Wrekin,admin,,
Harrow,685902.1817614916,5718108.853844479,30,U,United Kingdom,GB,Harrow,admin,,
Ealing,687112.303152252,5707628.585046127,30,U,United Kingdom,GB,Ealing,admin,,
Slough,667736.3267312276,5708198.342428119,30,U,United Kingdom,GB,Slough,admin,,
Wolverhampton,558720.1336286049,5826274.133243903,30,U,United Kingdom,GB,Wolverhampton,admin,,
Dumbarton,402168.83278273896,6201623.062450549,30,U,United Kingdom,GB,West Dunbartonshire,admin,,
Bangor,328083.82788610924,6060405.386161322,30,U,United Kingdom,GB,Ards and North Down,admin,,
Wallsend,592148.8885900506,6094781.92442155,30,U,United Kingdom,GB,North Tyneside,admin,,
Strabane,598399.9803910254,6076103.635542732,29,U,United Kingdom,GB,Derry and Strabane,admin,,
City of Westminster,700121.0939376393,5709371.40461933,30,U,United Kingdom,GB,Westminster,admin,,
Lincoln,664630.7243164023,5901067.031671801,30,U,United Kingdom,GB,Lincolnshire,admin,,
Newport,620052.4521916746,5617843.0205677925,30,U,United Kingdom,GB,Isle of Wight,admin,,
Lisburn,691594.1120911725,6044287.461694948,29,U,United Kingdom,GB,Lisburn and Castlereagh,admin,,
Aylesbury,651638.6354792552,5742936.564049102,30,U,United Kingdom,GB,Buckinghamshire,admin,,
Wallasey,495570.8766930637,5920479.085816825,30,U,United Kingdom,GB,Wirral,admin,,
Grimsby,695502.0731269807,5935651.125923853,30,U,United Kingdom,GB,North East Lincolnshire,admin,,
Kilmarnock,403470.12384552736,6166338.055733412,30,U,United Kingdom,GB,East Ayrshire,admin,,
