city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Al Miqdādīyah,494175.4555639864,3759786.203097657,38,S,Iraq,IQ,Diyālá,minor,,
Al Ḩaḑar,294653.22794860264,3938942.0711929533,38,S,Iraq,IQ,Nīnawá,minor,,
Qal‘at Şāliḩ,717773.2479283805,3490402.7264989982,38,R,Iraq,IQ,Maysān,minor,,
Kūysinjaq,466573.56736275845,3993206.013330685,38,S,Iraq,IQ,Arbīl,minor,,
Ḩadīthah,258153.18059673443,3780410.3953882237,38,S,Iraq,IQ,Al Anbār,minor,,
An Nu‘mānīyah,538766.671890152,3602165.375748221,38,S,Iraq,IQ,Wāsiţ,minor,,
Al Fāw,256182.52435691957,3318615.3300453704,39,R,Iraq,IQ,Al Başrah,minor,,
Kelar,529196.2565152204,3831842.8250947543,38,S,Iraq,IQ,As Sulaymānīyah,minor,,
Hełebce,589790.9992815575,3893862.84054127,38,S,Iraq,IQ,As Sulaymānīyah,minor,,
Ad Dawr,389169.8526843787,3813375.103693815,38,S,Iraq,IQ,Şalāḩ ad Dīn,minor,,
Al Khiḑr,552702.0142241756,3451924.2618949753,38,R,Iraq,IQ,Al Muthanná,minor,,
As Salmān,455805.3261473165,3374796.0939061926,38,R,Iraq,IQ,Al Muthanná,minor,,
