city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Susques,769099.032310353,7409893.019931087,19,K,Argentina,AR,Jujuy,minor,1093,1093
Comallo,393420.0828950186,5457146.038637977,19,G,Argentina,AR,Río Negro,,741,741
Rodeo,486852.3526106897,6657730.134054001,19,J,Argentina,AR,San Juan,minor,701,701
Tinogasta,641030.4990472597,6894966.577141162,19,J,Argentina,AR,Catamarca,minor,587,587
Gastre,481886.1104935217,5319651.64674063,19,G,Argentina,AR,Chubut,minor,557,557
Telsen,669375.5795795713,5299810.858577255,19,G,Argentina,AR,Chubut,minor,500,486
Comandante Luis Piedra Buena,506117.0216955687,4463018.7872143835,19,F,Argentina,AR,Santa Cruz,,410,410
El Alto,268202.9125039308,6866051.177056102,20,J,Argentina,AR,Catamarca,minor,,
San Isidro,359756.0345540548,6184438.18511337,21,H,Argentina,AR,Buenos Aires,minor,,
Santa Catalina,804490.390911074,7570368.162643663,19,K,Argentina,AR,Jujuy,minor,,
La Merced,238748.9542265224,6883102.273817752,20,J,Argentina,AR,Catamarca,minor,,
Trenel,397570.277202643,6048915.416486608,20,H,Argentina,AR,La Pampa,minor,,
Trenque Lauquen,523954.274888702,6019307.868144216,20,H,Argentina,AR,Buenos Aires,minor,,
Tornquist,568153.9127785376,5782668.917235344,20,H,Argentina,AR,Buenos Aires,minor,,
La Cocha,246710.4232973613,6924819.278258936,20,J,Argentina,AR,Tucumán,minor,,
Godoy Cruz,515416.7625407472,6356612.481677363,19,H,Argentina,AR,Mendoza,minor,,
Sastre,610901.5137031487,6484724.6342854835,20,J,Argentina,AR,Santa Fe,minor,,
Oliva,446204.95496182353,6454813.771440547,20,H,Argentina,AR,Córdoba,minor,,
Ramallo,778097.9854111463,6290954.325304039,20,H,Argentina,AR,Buenos Aires,minor,,
Tupungato,486191.1870766324,6307522.006700737,19,H,Argentina,AR,Mendoza,minor,,
Yerba Buena,269742.4160495255,7031769.490128574,20,J,Argentina,AR,Tucumán,minor,,
La Caldera,258921.17210452302,7277080.7529141875,20,J,Argentina,AR,Salta,minor,,
San Carlos,299639.1400516289,6548810.417436156,20,J,Argentina,AR,Córdoba,minor,,
San Carlos,206470.06580142438,7133642.760611904,20,J,Argentina,AR,Salta,minor,,
Capitán Sarmiento,242788.8415267936,6215210.275397673,21,H,Argentina,AR,Buenos Aires,minor,,
Garza,447044.7998297005,6885707.647845399,20,J,Argentina,AR,Santiago del Estero,minor,,
Metán,301603.74248242646,7178319.932476038,20,J,Argentina,AR,Salta,minor,,
Algarrobo del Águila,666337.8643578314,5970121.504272236,19,H,Argentina,AR,La Pampa,minor,,
Nogoyá,237601.96965703805,6412482.023493451,21,H,Argentina,AR,Entre Ríos,minor,,
Miramar,426808.9644972278,5764034.261819178,21,H,Argentina,AR,Buenos Aires,minor,,
Andalgalá,764919.7834630797,6946231.629779954,19,J,Argentina,AR,Catamarca,minor,,
Andacollo,351831.85807049973,5883915.695367908,19,H,Argentina,AR,Neuquén,minor,,
Olivos,363492.9203045961,6180570.8694946775,21,H,Argentina,AR,Buenos Aires,minor,,
Lanús,372194.9720185387,6159058.89098781,21,H,Argentina,AR,Buenos Aires,minor,,
Puerto Rico,696422.658643271,7034633.863693893,21,J,Argentina,AR,Misiones,minor,,
Monte Caseros,438790.09892375185,6652942.819562721,21,J,Argentina,AR,Corrientes,minor,,
Brea Pozo,406713.33262820705,6875421.49643066,20,J,Argentina,AR,Santiago del Estero,minor,,
Alba Posse,728784.9676779123,6948311.79563454,21,J,Argentina,AR,Misiones,minor,,
Rojas,708708.1700637469,6213872.439743457,20,H,Argentina,AR,Buenos Aires,minor,,
Rosario del Tala,297999.33008253574,6423972.222205092,21,H,Argentina,AR,Entre Ríos,minor,,
Lomas de Zamora,371294.3022704921,6152573.228670495,21,H,Argentina,AR,Buenos Aires,minor,,
Fernández,412083.00738718105,6911297.046385499,20,J,Argentina,AR,Santiago del Estero,minor,,
General Belgrano,365006.79624809604,6040586.164585721,21,H,Argentina,AR,Buenos Aires,minor,,
Aguilares,241575.24278305811,6962798.214221763,20,J,Argentina,AR,Tucumán,minor,,
Bañado de Ovanta,272194.19290137076,6888922.707489087,20,J,Argentina,AR,Catamarca,minor,,
Villa del Rosario,449270.3203543675,6508585.963023719,20,J,Argentina,AR,Córdoba,minor,,
Villa del Salvador,557256.6151249646,6521304.839913219,19,J,Argentina,AR,San Juan,minor,,
Villa del Totoral,431451.227559128,6590496.046314806,20,J,Argentina,AR,Córdoba,minor,,
Luján de Cuyo,511408.7007017023,6344774.095133968,19,H,Argentina,AR,Mendoza,minor,,
San Isidro de Lules,267780.00984415435,7019425.975948999,20,J,Argentina,AR,Tucumán,minor,,
Palpalá,275463.80264229997,7315596.712525647,20,J,Argentina,AR,Jujuy,minor,,
Winifreda,389109.4946736918,5990230.744903339,20,H,Argentina,AR,La Pampa,minor,,
Puerto Tirol,294085.7990344657,6970620.438706784,21,J,Argentina,AR,Chaco,minor,,
Guachipas,247805.93860468135,7175056.703788524,20,J,Argentina,AR,Salta,minor,,
Casilda,671059.1674576852,6342325.193283489,20,H,Argentina,AR,Santa Fe,minor,,
Cruz del Eje,327288.2725219023,6599324.767996296,20,J,Argentina,AR,Córdoba,minor,,
Villa Gesell,501370.52304363064,5875232.766016861,21,H,Argentina,AR,Buenos Aires,minor,,
Villa General Roca,739090.0103387806,6382939.53672245,19,H,Argentina,AR,San Luis,minor,,
Corzuela,701586.0771267499,7017068.4242063,20,J,Argentina,AR,Chaco,minor,,
Cosquín,360433.8209337953,6542310.826607451,20,J,Argentina,AR,Córdoba,minor,,
La Candelaria,295075.0700225649,7108627.761578938,20,J,Argentina,AR,Salta,minor,,
Pellegrini,485134.3635376876,5986552.871306894,20,H,Argentina,AR,Buenos Aires,minor,,
Rivadavia,550260.656626727,6327463.422940418,19,H,Argentina,AR,Mendoza,minor,,
Pilar,324171.944138699,6185324.359708055,21,H,Argentina,AR,Buenos Aires,minor,,
Marcos Juárez,583731.7002026236,6381861.654568018,20,H,Argentina,AR,Córdoba,minor,,
Marcos Paz,331832.34525248565,6149744.687557455,21,H,Argentina,AR,Buenos Aires,minor,,
Villa Santa Rosa,564965.6973084898,6487696.570446692,19,J,Argentina,AR,San Juan,minor,,
Villa Unión,575102.0304805865,6756761.253440122,19,J,Argentina,AR,La Rioja,minor,,
San Agustín de Valle Fértil,646798.4693766979,6610010.739465749,19,J,Argentina,AR,San Juan,minor,,
Laguna Yema,678204.5853491756,7316540.486467066,20,J,Argentina,AR,Formosa,minor,,
Melincué,643291.0966306623,6274639.820985058,20,H,Argentina,AR,Santa Fe,minor,,
La Cañada,423726.5864391599,6934875.473729578,20,J,Argentina,AR,Santiago del Estero,minor,,
Iruya,270692.1636026728,7480579.706307923,20,K,Argentina,AR,Salta,minor,,
Pigüé,552665.5984195418,5837832.58547987,20,H,Argentina,AR,Buenos Aires,minor,,
Buena Esperanza,293711.24675748905,6151648.767610391,20,H,Argentina,AR,San Luis,minor,,
Quitilipi,776516.2525792334,7025023.144768424,20,J,Argentina,AR,Chaco,minor,,
Cañada de Gómez,650256.9719212337,6367930.5433221515,20,H,Argentina,AR,Santa Fe,minor,,
Realicó,386466.84342209756,6122191.962128669,20,H,Argentina,AR,La Pampa,minor,,
Villa Constitución,748841.7224192675,6320282.201263595,20,H,Argentina,AR,Santa Fe,minor,,
San Cosme,350458.8414885745,6971539.040298665,21,J,Argentina,AR,Corrientes,minor,,
Presidencia de la Plaza,217923.25939420942,7010223.339512828,21,J,Argentina,AR,Chaco,minor,,
