city,x,y,country,iso2,admin,capital,population,population_proper
Thành Phố Cao Bằng,11828570.64534397,2591637.805450068,Vietnam,VN,Cao Bằng,admin,,
Vĩnh Trụ,11802996.439487595,2339513.138108351,Vietnam,VN,Hà Nam,minor,,
Phước Dân,12126027.456692677,1291919.529992757,Vietnam,VN,Ninh Thuận,minor,,
Tứ Kỳ,11845130.087516416,2370326.1037767874,Vietnam,VN,Hải Dương,minor,,
Tân Châu,11819063.515552262,1294766.8606607502,Vietnam,VN,Tây Ninh,minor,,
Mường Xén,11594191.24234142,2201845.042888172,Vietnam,VN,Nghệ An,minor,,
Sông Thao,11703434.847270379,2442186.074658893,Vietnam,VN,Phú Thọ,minor,,
Phú Vang,11990709.487435209,1855630.389164043,Vietnam,VN,Thừa Thiên-Huế,minor,,
Hải Lăng,11939153.980344627,1885172.592559755,Vietnam,VN,Quảng Trị,minor,,
Núi Sập,11718241.898018757,1148832.046133284,Vietnam,VN,An Giang,minor,,
Mỏ Cày,11837179.092886504,1133940.9791330157,Vietnam,VN,Bến Tre,minor,,
Trâu Quỳ,11792845.66040012,2394204.7413188065,Vietnam,VN,Hà Nội,minor,,
Đình Lập,11922108.739914361,2457143.107929729,Vietnam,VN,Lạng Sơn,minor,,
Tam Kỳ,12075273.338616317,1755400.2686311244,Vietnam,VN,Quảng Nam,admin,,
Thị Trấn Thuận Châu,11542710.430629162,2444252.0622228826,Vietnam,VN,Sơn La,minor,,
Thị Trấn Thông Nông,11797995.967961162,2605929.861022955,Vietnam,VN,Cao Bằng,minor,,
Krông Năng,12060826.74037913,1454214.4181524245,Vietnam,VN,Đắk Lắk,minor,,
Thanh Ba,11704246.811636226,2451456.112600037,Vietnam,VN,Phú Thọ,minor,,
Yên Châu,11610734.877146171,2397345.596794347,Vietnam,VN,Sơn La,minor,,
Vinh,11765614.909201251,2116517.4234354813,Vietnam,VN,Nghệ An,admin,,
Sơn Tịnh,12111094.837558687,1707480.1826385853,Vietnam,VN,Quảng Ngãi,minor,,
Rạch Giá,11697553.72725228,1120296.970535189,Vietnam,VN,Kiến Giang,admin,,
Thanh Sơn,11708463.927905949,2415583.570400502,Vietnam,VN,Phú Thọ,minor,,
Thuận Nam,12008995.272270875,1215105.076126795,Vietnam,VN,Bình Thuận,minor,,
Vĩnh Lộc,11757083.160787873,2279474.690947325,Vietnam,VN,Thanh Hóa,minor,,
Vạn Giã,12158391.372251004,1424568.8385763837,Vietnam,VN,Khánh Hòa,minor,,
Bến Lức,11854527.901568163,1190898.4834713899,Vietnam,VN,Long An,minor,,
Châu Thành,11788959.274337545,1085073.825282329,Vietnam,VN,Sóc Trăng,minor,,
Nhơn Trạch,11898206.886768173,1200701.54170403,Vietnam,VN,Đồng Nai,minor,,
Thới Lai,11750732.495157609,1126262.635586715,Vietnam,VN,Cần Thơ,minor,,
Buôn Trấp,12025824.552889,1400930.1640825642,Vietnam,VN,Đắk Lắk,minor,,
M’Đrăk,12105193.680032244,1430755.5052291965,Vietnam,VN,Đắk Lắk,minor,,
Thanh Khê,12043769.366124367,1812899.972810397,Vietnam,VN,Đà Nẵng,minor,,
Xuân Trường,11836907.028051006,2307687.0086696004,Vietnam,VN,Nam Định,minor,,
Cần Giuộc,11874599.807633609,1187746.6723264626,Vietnam,VN,Long An,minor,,
Cần Đước,11867000.359955624,1176546.1721815118,Vietnam,VN,Long An,minor,,
Krông Klang,11898650.606258478,1884659.3822321852,Vietnam,VN,Quảng Trị,minor,,
Sóc Sơn,11783050.43576624,2422647.5535811544,Vietnam,VN,Hà Nội,minor,,
Liên Quan,11753021.780485772,2398703.8443942373,Vietnam,VN,Hà Nội,minor,,
Phong Thổ,11499054.599883238,2577005.044211967,Vietnam,VN,Lai Châu,minor,,
Bát Xát,11564969.319410732,2576858.1187783093,Vietnam,VN,Lào Cai,minor,,
Dĩ An,11885514.79502538,1221541.346606137,Vietnam,VN,Bình Dương,minor,,
Vĩnh Hưng,11775926.767591903,1219710.4004771037,Vietnam,VN,Long An,minor,,
Bình Đại,11876842.784053603,1140333.0178429426,Vietnam,VN,Bến Tre,minor,,
Vôi,11828976.29356842,2434285.1721852827,Vietnam,VN,Bắc Giang,minor,,
Tân Túc,11865687.123922735,1197583.2733006421,Vietnam,VN,Hồ Chí Minh,minor,,
Tân Phú,11896503.809878528,1283313.1828161378,Vietnam,VN,Bình Phước,minor,,
Cổ Phúc,11669364.403918192,2482237.2285477943,Vietnam,VN,Yên Bái,minor,,
Tầm Vu,11851955.419455422,1168789.0501083056,Vietnam,VN,Long An,minor,,
Phúc Yên,11767007.961309038,2420155.3521774895,Vietnam,VN,Vĩnh Phúc,minor,,
Cổ Lễ,11829458.9748805,2311376.959169136,Vietnam,VN,Nam Định,minor,,
Thị Trấn Trạm Tấu,11619490.266416553,2447602.696642306,Vietnam,VN,Yên Bái,minor,,
Trà My,12047068.096595045,1728374.9357335537,Vietnam,VN,Quảng Nam,minor,,
Kim Sơn,11679533.328082666,2226188.932655116,Vietnam,VN,Nghệ An,minor,,
Quán Hàu,11871190.09163061,1967948.3816220681,Vietnam,VN,Quảng Bình,minor,,
Cái Đôi Vàm,11667617.912427135,989914.4382016184,Vietnam,VN,Cà Mau,minor,,
Móng Cái,12018741.85028728,2454555.2794339797,Vietnam,VN,Quảng Ninh,minor,,
Châu Thành,11838760.386253225,1104185.4653418323,Vietnam,VN,Trà Vinh,minor,,
Lâm,11801211.097494254,2311896.201699543,Vietnam,VN,Nam Định,minor,,
Cam Lộ,11910523.497868523,1898483.139572449,Vietnam,VN,Quảng Trị,minor,,
Vạn Hà,11764109.09044929,2259600.5472879736,Vietnam,VN,Thanh Hóa,minor,,
Trần Văn Thời,11686224.742674248,1014714.7528557199,Vietnam,VN,Cà Mau,minor,,
Hồ,11809406.549725946,2399401.7952986043,Vietnam,VN,Bắc Ninh,minor,,
Mỹ Xuyên,11798734.90674105,1069193.9489105383,Vietnam,VN,Sóc Trăng,minor,,
Khâm Đức,11999502.72533246,1740547.5275043794,Vietnam,VN,Quảng Nam,minor,,
Phúc Thọ,11749272.540035855,2404218.059165874,Vietnam,VN,Hà Nội,minor,,
Thị Trấn Tà Lùng,11862973.266056687,2571410.499220374,Vietnam,VN,Cao Bằng,minor,,
Đắk Hà,12013713.214929674,1633190.3659840578,Vietnam,VN,Kon Tum,minor,,
Thị Trấn Mường Khương,11590758.594523318,2603190.1174820717,Vietnam,VN,Lào Cai,minor,,
Quế Sơn,12047005.980319181,1766949.365086491,Vietnam,VN,Quảng Nam,minor,,
Trảng Bàng,11839663.298643049,1235494.662255274,Vietnam,VN,Tây Ninh,minor,,
Di Linh,12031011.484562514,1298120.4498788565,Vietnam,VN,Lâm Đồng,minor,,
Khánh Hải,12138335.050914273,1299201.914104876,Vietnam,VN,Ninh Thuận,minor,,
Tân Biên,11801158.220736125,1293902.1023673492,Vietnam,VN,Tây Ninh,minor,,
Yên Lạc,11752329.039294565,2420096.712177886,Vietnam,VN,Vĩnh Phúc,minor,,
Yến Lạc,11820069.287151579,2539995.3807047396,Vietnam,VN,Bắc Kạn,minor,,
Vĩnh Long,11796771.453562437,1147577.7939557056,Vietnam,VN,Vĩnh Long,admin,,
Tân Hiệp,11720359.417372627,1132127.9581744848,Vietnam,VN,Kiến Giang,minor,,
Tân Hiệp,11838144.121552192,1169684.764032538,Vietnam,VN,Tiền Giang,minor,,
Bến Cầu,11819818.37301933,1244640.8738692072,Vietnam,VN,Tây Ninh,minor,,
Thứa,11822179.236780075,2394188.761168355,Vietnam,VN,Bắc Ninh,minor,,
Sốp Cộp,11532379.313966602,2384584.423966054,Vietnam,VN,Sơn La,minor,,
An Nhơn,12145872.493635884,1561116.4358946308,Vietnam,VN,Bình Định,minor,,
Yên Thịnh,11800642.366215792,2292285.4405447636,Vietnam,VN,Ninh Bình,minor,,
Cam Ranh,12151727.008295685,1337437.841896688,Vietnam,VN,Khánh Hòa,minor,,
Bù Đốp,11888941.320271488,1340571.7293086275,Vietnam,VN,Bình Phước,minor,,
Huyện Chiêm Hóa,11718911.707394859,2528838.700130123,Vietnam,VN,Tuyên Quang,minor,,
Duyên Hải,11854676.06781041,1077651.0416299622,Vietnam,VN,Trà Vinh,minor,,
Sơn Dương,11732964.34595413,2475155.8741050754,Vietnam,VN,Tuyên Quang,minor,,
Sơn Hà,12074795.555361833,1694033.2419633146,Vietnam,VN,Quảng Ngãi,minor,,
Tân Sơn,12109868.208089635,1320136.7966703917,Vietnam,VN,Ninh Thuận,minor,,
Châu Thành,11839608.418134088,1152954.6339261068,Vietnam,VN,Bến Tre,minor,,
Ba Tơ,12104016.031139141,1661970.282594203,Vietnam,VN,Quảng Ngãi,minor,,
Thị Trấn Mường Tè,11445881.954549903,2557291.122917552,Vietnam,VN,Lai Châu,minor,,
Thị Trấn Phước Bửu,11955938.176568983,1179383.664503768,Vietnam,VN,Bà Rịa-Vũng Tàu,minor,,
Chũ,11862927.29110699,2436505.6291287933,Vietnam,VN,Bắc Giang,minor,,
Tân Hưng,11762168.12380782,1213373.3106950296,Vietnam,VN,Long An,minor,,
Phước An,12056066.162355356,1426959.8356956327,Vietnam,VN,Đắk Lắk,minor,,
Thành Phố Hạ Long,11919352.024044357,2385971.498009379,Vietnam,VN,Quảng Ninh,admin,,
Chư Prông,12009840.96644243,1546333.644337569,Vietnam,VN,Gia Lai,minor,,
Vĩnh Châu,11797646.870038034,1042598.7175389952,Vietnam,VN,Sóc Trăng,minor,,
Cát Bà,11916549.555863636,2359449.417401823,Vietnam,VN,Hải Phòng,minor,,
Vũ Quang,11744863.508964006,2082526.8198132503,Vietnam,VN,Hà Tĩnh,minor,,
Phú Lộc,12006807.176359842,1837211.9101096946,Vietnam,VN,Thừa Thiên-Huế,minor,,
Lấp Vò,11746348.065693224,1159788.5745954001,Vietnam,VN,Đồng Tháp,minor,,
Đồng Xuân,12145854.571197867,1502873.7687163367,Vietnam,VN,Phú Yên,minor,,
Ea Súp,12009754.805156557,1467292.3629324178,Vietnam,VN,Đắk Lắk,minor,,
Cô Tô,11996431.643220454,2388621.387039188,Vietnam,VN,Quảng Ninh,minor,,
Thới Bình,11699599.66817357,1046146.9799134705,Vietnam,VN,Cà Mau,minor,,
Ma Đa Gui,11970750.459333427,1276025.4399830627,Vietnam,VN,Lâm Đồng,minor,,
Ái Tử,11929558.017599266,1893935.143892989,Vietnam,VN,Quảng Trị,minor,,
Phủ Thông,11786444.678360017,2544350.3384371838,Vietnam,VN,Bắc Kạn,minor,,
Quỳnh Côi,11836317.034749802,2351611.2746689557,Vietnam,VN,Thái Bình,minor,,
Cần Giờ,11906146.860768495,1165394.7580241573,Vietnam,VN,Hồ Chí Minh,minor,,
Hát Lót,11589021.676508471,2415423.5765261226,Vietnam,VN,Sơn La,minor,,
Năm Căn,11687750.710254045,978866.2633183717,Vietnam,VN,Cà Mau,minor,,
Trà Cú,11828624.190019041,1084739.3153847512,Vietnam,VN,Trà Vinh,minor,,
Hưng Hà,11824851.683795549,2343104.641263405,Vietnam,VN,Thái Bình,minor,,
Mường Khến,11719657.770622157,2345960.515691983,Vietnam,VN,Hòa Bình,minor,,
Sơn Trà,12048393.800410902,1811751.0346473157,Vietnam,VN,Đà Nẵng,minor,,
Bẩn Yên Nhân,11806222.923608748,2384311.718129221,Vietnam,VN,Hưng Yên,minor,,
Vĩnh Yên,11755883.025357632,2428751.032996721,Vietnam,VN,Vĩnh Phúc,admin,,
Hưng Hóa,11721419.624202942,2422295.547247315,Vietnam,VN,Phú Thọ,minor,,
Võ Xu,11973552.370916694,1253309.2679401,Vietnam,VN,Bình Thuận,minor,,
Vụ Bản,11737914.055792764,2328103.9885339076,Vietnam,VN,Hòa Bình,minor,,
Văn Giang,11792206.575203476,2385084.435221164,Vietnam,VN,Hưng Yên,minor,,
Plei Kần,11987573.060782107,1655219.6268361623,Vietnam,VN,Kon Tum,minor,,
Chư Sê,12031436.391058872,1538850.1525857982,Vietnam,VN,Gia Lai,minor,,
Phú Thái,11856582.748048717,2387441.1727823257,Vietnam,VN,Hải Dương,minor,,
An Châu,11731540.124388922,1169293.218896124,Vietnam,VN,An Giang,minor,,
Quảng Xương,11775679.749641834,2241010.913512565,Vietnam,VN,Thanh Hóa,minor,,
Nông Cống,11760838.746448766,2228544.6666242536,Vietnam,VN,Thanh Hóa,minor,,
Quế,11785691.045407347,2341943.701233918,Vietnam,VN,Hà Nam,minor,,
Thạch Hà,11784416.993835218,2080653.1743323263,Vietnam,VN,Hà Tĩnh,minor,,
Mỹ Tho,11839936.587992946,1159611.1323772818,Vietnam,VN,Tiền Giang,admin,,
Mỹ Thọ,11765921.92835686,1168962.2370453363,Vietnam,VN,Đồng Tháp,minor,,
Quỳ Hợp,11708863.342238914,2193290.8126188815,Vietnam,VN,Nghệ An,minor,,
Bắc Hà,11609849.553235892,2576375.7689295267,Vietnam,VN,Lào Cai,minor,,
Vĩnh Thạnh,11732897.554259654,1144064.0399462106,Vietnam,VN,Cần Thơ,minor,,
Cờ Đỏ,11736320.517282056,1129490.85442936,Vietnam,VN,Cần Thơ,minor,,
Đức Thọ,11753448.468093982,2100801.786857316,Vietnam,VN,Hà Tĩnh,minor,,
Chùa Hang,11782242.14494359,2466422.803108547,Vietnam,VN,Thái Nguyên,minor,,
Tuy Phước,12152360.082239825,1554419.826247306,Vietnam,VN,Bình Định,minor,,
Khe Tre,11991105.45086396,1824313.465528252,Vietnam,VN,Thừa Thiên-Huế,minor,,
Lai Cách,11827423.831949817,2383834.7313108873,Vietnam,VN,Hải Dương,minor,,
Đắk Rve,12050034.204427231,1632468.3607797911,Vietnam,VN,Kon Tum,minor,,
Ít Ong,11580234.11590525,2453693.1145318565,Vietnam,VN,Sơn La,minor,,
Diên Khánh,12144212.386069685,1374731.9446964562,Vietnam,VN,Khánh Hòa,minor,,
Côn Đảo,11867468.45841441,970227.1824434941,Vietnam,VN,Bà Rịa-Vũng Tàu,minor,,
Đồng Hới,11869136.135705985,1975470.6958986372,Vietnam,VN,Quảng Bình,admin,,
Thủ Đức,11885814.578414084,1214945.0323101054,Vietnam,VN,Hồ Chí Minh,minor,,
Thị Trấn Phước Long,11739994.617075687,1055363.7880477123,Vietnam,VN,Bạc Liêu,minor,,
Trần Cao,11819870.804499494,2359655.9245139607,Vietnam,VN,Hưng Yên,minor,,
Kông Chro,12081011.858366711,1548452.126509095,Vietnam,VN,Gia Lai,minor,,
Gò Dầu,11829193.811853431,1242144.7073111432,Vietnam,VN,Tây Ninh,minor,,
Bảo Lộc,12001100.716622796,1294308.17566824,Vietnam,VN,Lâm Đồng,minor,,
An Lão,11861732.165053833,2370778.0772736543,Vietnam,VN,Hải Phòng,minor,,
Cái Răng,11772142.016224425,1118991.4820207148,Vietnam,VN,Cần Thơ,minor,,
Vị Thanh,11740880.386263931,1094537.6631038317,Vietnam,VN,Hậu Giang,admin,,
Trảng Bom,11911841.409320027,1226842.9340395716,Vietnam,VN,Đồng Nai,minor,,
Tiền Hải,11855932.196944524,2321138.305161447,Vietnam,VN,Thái Bình,minor,,
Cẩm Phả,11941625.940957183,2393075.3139516013,Vietnam,VN,Quảng Ninh,minor,,
Nghèn,11775341.227070333,2090427.7656613016,Vietnam,VN,Hà Tĩnh,minor,,
Quận Sáu,11872115.935835538,1203404.8218495792,Vietnam,VN,Hồ Chí Minh,minor,,
Quận Năm,11874166.32953646,1204409.8679173763,Vietnam,VN,Hồ Chí Minh,minor,,
Quận Một,11877727.77400541,1207245.231657768,Vietnam,VN,Hồ Chí Minh,minor,,
Quận Phú Nhuận,11875151.061752018,1208839.1082586409,Vietnam,VN,Hồ Chí Minh,minor,,
Lai Vung,11762206.306393163,1151347.1312711416,Vietnam,VN,Đồng Tháp,minor,,
Phú Ninh,12068304.404534187,1753214.6252731835,Vietnam,VN,Quảng Nam,minor,,
Đắk Glei,11993090.833982257,1699161.4060186779,Vietnam,VN,Kon Tum,minor,,
Thành Phố Bà Rịa,11929932.719005276,1175032.808810604,Vietnam,VN,Bà Rịa-Vũng Tàu,admin,,
Tây Đằng,11735542.505360903,2415514.0803454462,Vietnam,VN,Hà Nội,minor,,
Tây Hồ,11778773.874888433,2400101.6823651837,Vietnam,VN,Hà Nội,minor,,
Bình Sơn,12107245.520886544,1723540.3283786522,Vietnam,VN,Quảng Ngãi,minor,,
Ia Kha,12005233.118760025,1569905.3305311,Vietnam,VN,Gia Lai,minor,,
Hữu Lũng,11838226.052697415,2452268.7514084554,Vietnam,VN,Lạng Sơn,minor,,
Hà Trung,11783526.883186834,2274552.7741422676,Vietnam,VN,Thanh Hóa,minor,,
Bo,11748241.164953655,2352886.698560336,Vietnam,VN,Hòa Bình,minor,,
Đại Lộc,12035965.535861287,1791078.3949556982,Vietnam,VN,Quảng Nam,minor,,
Một Ngàn,11758637.737476801,1110302.781292789,Vietnam,VN,Hậu Giang,minor,,
Thị Trấn Việt Quang,11667041.388784317,2561435.0210172553,Vietnam,VN,Hà Giang,minor,,
Bác Ái,12123044.094339417,1327622.8189644578,Vietnam,VN,Ninh Thuận,minor,,
Thị Trấn Thanh Nhật,11874454.980976086,2594269.9379330226,Vietnam,VN,Cao Bằng,minor,,
Ngã Bảy,11779934.937177407,1097838.8030744693,Vietnam,VN,Hậu Giang,minor,,
Thống Nhất,11927405.87788376,1226499.0384764336,Vietnam,VN,Đồng Nai,minor,,
Đồng Xoài,11898187.85113525,1292827.2942547898,Vietnam,VN,Bình Phước,admin,,
Kim Bài,11774221.24167346,2374317.203176749,Vietnam,VN,Hà Nội,minor,,
Đồng Mỏ,11864243.755405111,2470394.185668856,Vietnam,VN,Lạng Sơn,minor,,
Sịa,11968032.260007236,1871352.2378585336,Vietnam,VN,Thừa Thiên-Huế,minor,,
Thường Xuân,11727200.334040346,2261536.9672735007,Vietnam,VN,Thanh Hóa,minor,,
Hiệp Đức,12035220.251870425,1756393.8933961855,Vietnam,VN,Quảng Nam,minor,,
Lái Thiêu,11877732.560743514,1221348.509320505,Vietnam,VN,Bình Dương,minor,,
Tam Đường,11535614.592327526,2549762.9204595815,Vietnam,VN,Lai Châu,minor,,
Đắk Tô,12004571.547026241,1650152.9925942826,Vietnam,VN,Kon Tum,minor,,
Mê Linh,11768742.318975598,2413725.1041519307,Vietnam,VN,Hà Nội,minor,,
Nam Đàn,11744073.474537846,2119411.5480764736,Vietnam,VN,Nghệ An,minor,,
Yên Mỹ,11803828.88663975,2378239.609079808,Vietnam,VN,Hưng Yên,minor,,
Bắc Yên,11625406.897352215,2421267.279968804,Vietnam,VN,Sơn La,minor,,
Hậu Nghĩa,11844053.739359934,1220127.2321176378,Vietnam,VN,Long An,minor,,
Bộc Bố,11762804.871295156,2585170.4267624835,Vietnam,VN,Bắc Kạn,minor,,
Thị Trấn Mèo Vạc,11734179.732154611,2651876.7043742044,Vietnam,VN,Hà Giang,minor,,
Thị Trấn Thuận Châu,11542717.555076573,2444241.2987459237,Vietnam,VN,Sơn La,minor,,
Kế Sách,11798278.608148288,1092610.5696874617,Vietnam,VN,Sóc Trăng,minor,,
Vân Canh,12133607.868737735,1530592.9464143184,Vietnam,VN,Bình Định,minor,,
Gia Nghĩa,11988077.783353364,1346189.8134044514,Vietnam,VN,Đắk Nông,admin,,
Diêm Điền,11863186.888159519,2339289.621587988,Vietnam,VN,Thái Bình,minor,,
Huỳnh Hữu Nghĩa,11778899.44327405,1077696.4323706375,Vietnam,VN,Sóc Trăng,minor,,
Hà Đông,11775237.477304913,2388463.901406262,Vietnam,VN,Hà Nội,minor,,
Lim,11802112.006133243,2409043.15219922,Vietnam,VN,Bắc Ninh,minor,,
Hàng Trạm,11757832.118321931,2319850.379318283,Vietnam,VN,Hòa Bình,minor,,
Liên Chiểu,12040109.849184029,1813146.032350998,Vietnam,VN,Đà Nẵng,minor,,
Liễu Đề,11820735.200345505,2299223.3457200592,Vietnam,VN,Nam Định,minor,,
K Bang,12089194.063578999,1590803.331184762,Vietnam,VN,Gia Lai,minor,,
Phú Quý,12126357.185024407,1177332.0329159426,Vietnam,VN,Bình Thuận,minor,,
Bình Gia,11840439.64077184,2506835.900807755,Vietnam,VN,Lạng Sơn,minor,,
Giồng Riềng,11723537.588834774,1108689.2532619406,Vietnam,VN,Kiến Giang,minor,,
Nga Sơn,11796575.64257813,2273886.3731883476,Vietnam,VN,Thanh Hóa,minor,,
An Biên,11695633.243397115,1098020.8023825134,Vietnam,VN,Kiến Giang,minor,,
Yên Cát,11736251.053919803,2233182.655606529,Vietnam,VN,Thanh Hóa,minor,,
Lập Thạch,11739844.001804646,2441479.3707285374,Vietnam,VN,Vĩnh Phúc,minor,,
Thành Phố Phủ Lý,11790093.73126822,2337743.9850012474,Vietnam,VN,Hà Nam,admin,,
Thanh Thủy,11720148.132979102,2412815.283996739,Vietnam,VN,Phú Thọ,minor,,
Quán Hành,11760455.028164003,2128966.161538876,Vietnam,VN,Nghệ An,minor,,
Chơn Thành,11870594.087076904,1280702.5297041198,Vietnam,VN,Bình Phước,minor,,
Chợ Mới,11774575.682932148,2497572.782797389,Vietnam,VN,Bắc Kạn,minor,,
Như Quỳnh,11798181.092274353,2389693.1846772176,Vietnam,VN,Hưng Yên,minor,,
Phong Điền,11762829.806861095,1118610.5490169649,Vietnam,VN,Cần Thơ,minor,,
Phong Điền,11951747.999616034,1872361.7963474735,Vietnam,VN,Thừa Thiên-Huế,minor,,
Quận Bốn,11878428.864158425,1205675.9054425617,Vietnam,VN,Hồ Chí Minh,minor,,
Prao,11983336.240962515,1795966.853370268,Vietnam,VN,Quảng Nam,minor,,
Hợp Hòa,11748944.036218522,2436679.9211011045,Vietnam,VN,Vĩnh Phúc,minor,,
Thị Trấn Khánh Yên,11605222.224642599,2522256.634852513,Vietnam,VN,Lào Cai,minor,,
Long Phú,11813091.892788148,1074859.8407017223,Vietnam,VN,Sóc Trăng,minor,,
Lương Sơn,11747064.517935969,2376560.17471019,Vietnam,VN,Hòa Bình,minor,,
Cao Thượng,11814261.192719439,2438092.7303943723,Vietnam,VN,Bắc Giang,minor,,
Cái Dầu,11715268.999697633,1183862.6870671895,Vietnam,VN,An Giang,minor,,
Mường Chà,11476797.492213521,2482940.561900058,Vietnam,VN,Điện Biên,minor,,
Thị Trấn Phố Ràng,11630262.430901637,2539678.2477975814,Vietnam,VN,Lào Cai,minor,,
Đông Anh,11783086.058003291,2408534.1115409313,Vietnam,VN,Hà Nội,minor,,
Kon Tum,12023350.14324765,1614920.7920863228,Vietnam,VN,Kon Tum,admin,,
Đà Bắc,11716840.38562967,2377235.456135401,Vietnam,VN,Hòa Bình,minor,,
Thanh Miện,11827276.556263499,2366515.2108335244,Vietnam,VN,Hải Dương,minor,,
Phú Xuyên,11790251.02570871,2361556.258131943,Vietnam,VN,Hà Nội,minor,,
Núi Đèo,11874939.44340002,2381828.951683766,Vietnam,VN,Hải Phòng,minor,,
Hưng Nguyên,11758546.121535879,2116315.7857928774,Vietnam,VN,Nghệ An,minor,,
Thạnh Phú,11857339.38662764,1113042.5951000708,Vietnam,VN,Bến Tre,minor,,
Tiên Phước,12056720.609641729,1745527.8713893048,Vietnam,VN,Quảng Nam,minor,,
Thị Trấn Vĩnh Tuy,11676402.244765123,2544503.5949631566,Vietnam,VN,Hà Giang,minor,,
Mỹ Lộc,11811262.690915432,2325360.4495417154,Vietnam,VN,Nam Định,minor,,
Nho Quan,11772246.767865261,2311308.938773072,Vietnam,VN,Ninh Bình,minor,,
Yên Lập,11694935.492828824,2433309.03001926,Vietnam,VN,Phú Thọ,minor,,
Thị Trấn Gành Hào,11735428.291563349,1009608.9132757355,Vietnam,VN,Bạc Liêu,minor,,
An Châu,11894414.565675322,2431826.5740358206,Vietnam,VN,Bắc Giang,minor,,
Nhà Bè,11882278.180830564,1197731.2271734418,Vietnam,VN,Hồ Chí Minh,minor,,
Cầu Giấy,11777683.834434588,2395727.6917180014,Vietnam,VN,Hà Nội,minor,,
Minh Lương,11706302.214714233,1107868.7292233328,Vietnam,VN,Kiến Giang,minor,,
Lang Chánh,11715511.787507052,2291533.1425620187,Vietnam,VN,Thanh Hóa,minor,,
Mai Châu,11697715.474472404,2351556.190757983,Vietnam,VN,Hòa Bình,minor,,
Lương Bằng,11806543.412422743,2360907.0392459123,Vietnam,VN,Hưng Yên,minor,,
Si Ma Cai,11608237.647009205,2595187.0661260844,Vietnam,VN,Lào Cai,minor,,
Kiến Giang,11887820.778277162,1946831.1225648182,Vietnam,VN,Quảng Bình,minor,,
Tân Châu,11715137.976656968,1209243.5670173138,Vietnam,VN,An Giang,minor,,
Thạnh Mỹ,12077578.319992684,1318594.8934215645,Vietnam,VN,Lâm Đồng,minor,,
Thị Trấn Phú Mỹ,11917196.322105145,1187183.5716984523,Vietnam,VN,Bà Rịa-Vũng Tàu,minor,,
Thị Trấn Tam Sơn,11687350.961962607,2640171.8069950957,Vietnam,VN,Hà Giang,minor,,
Vĩnh Bình,11864493.44502296,1157906.3516917191,Vietnam,VN,Tiền Giang,minor,,
Mường Ảng,11490725.675582083,2453983.529495543,Vietnam,VN,Điện Biên,minor,,
Sông Cầu,12158701.953630319,1511831.3153825686,Vietnam,VN,Phú Yên,minor,,
Đưc Trọng,12064060.905545147,1315631.7187258112,Vietnam,VN,Lâm Đồng,minor,,
Bến Sung,11752906.342173818,2229417.593778332,Vietnam,VN,Thanh Hóa,minor,,
Đu,11766902.430431766,2480154.6050808057,Vietnam,VN,Thái Nguyên,minor,,
Thị Trấn Ngải Giao,11938544.060854573,1192110.673054824,Vietnam,VN,Bà Rịa-Vũng Tàu,minor,,
Chợ Lầu,12078951.89118958,1257244.60992494,Vietnam,VN,Bình Thuận,minor,,
Ma Lâm,12036973.53385042,1240383.074075066,Vietnam,VN,Bình Thuận,minor,,
Mộc Châu,11646442.496249458,2374239.178363772,Vietnam,VN,Sơn La,minor,,
Thanh Hà,11847301.930781791,2379739.6287996606,Vietnam,VN,Hải Dương,minor,,
Quán Lào,11761021.755691629,2269659.043234093,Vietnam,VN,Thanh Hóa,minor,,
Ea Kar,12072488.12495667,1437823.5425063465,Vietnam,VN,Đắk Lắk,minor,,
Dầu Tiếng,11839806.678147191,1263205.3778731602,Vietnam,VN,Bình Dương,minor,,
Thị Trấn Nước Hai,11816804.954403557,2600290.2980443705,Vietnam,VN,Cao Bằng,minor,,
Văn Điển,11782611.28037506,2385476.706540073,Vietnam,VN,Hà Nội,minor,,
Vân Đình,11774524.921244346,2360324.976202732,Vietnam,VN,Hà Nội,minor,,
Thanh Chương,11725678.26264273,2128906.5492266226,Vietnam,VN,Nghệ An,minor,,
Tràm Chim,11751407.202591307,1194706.0028994167,Vietnam,VN,Đồng Tháp,minor,,
Tân Hòa,11879045.128859455,1154973.0529628566,Vietnam,VN,Tiền Giang,minor,,
Cẩm Thủy,11740810.811582185,2297766.138643915,Vietnam,VN,Thanh Hóa,minor,,
Long Hồ,11801234.585906811,1140691.331204298,Vietnam,VN,Vĩnh Long,minor,,
Sa Pa,11560040.98291433,2552344.7588792345,Vietnam,VN,Lào Cai,minor,,
Tân Kỳ,11718387.837871186,2160535.899879473,Vietnam,VN,Nghệ An,minor,,
Hạ Hòa,11689116.266447606,2459140.1305817445,Vietnam,VN,Phú Thọ,minor,,
Sa Rài,11740402.71432894,1217386.23611747,Vietnam,VN,Đồng Tháp,minor,,
Thị Trấn Đông Khê,11847949.476259736,2563157.321660563,Vietnam,VN,Cao Bằng,minor,,
Thị Trấn Trùng Khánh,11858304.415293327,2612093.2640056764,Vietnam,VN,Cao Bằng,minor,,
Hòa Thành,11814265.979457544,1264664.920524852,Vietnam,VN,Tây Ninh,minor,,
Củng Sơn,12131480.775907656,1465443.5165945482,Vietnam,VN,Phú Yên,minor,,
